"Nome da campanha","Nome do anúncio","Nome do conjunto de anúncios","URL do site","Tipo de mídia","Status de veiculação","Nível de veiculação",Frequência,Impressões,"Hook Rate","Reproduções de 100% do vídeo","Valor usado (BRL)","Cliques no link","Visualizações da página de destino do site","CPC (custo por clique no link)","CTR (todos)","CPM (custo por 1.000 impressões)","Tipo de resultado","Custo por resultado","Finalizações de compra iniciadas","Taxa de conversão",Resultados,"ROAS (retorno sobre o investimento em publicidade) das compras","Tipo de valor de resultado","Valor dos resultados","Início dos relatórios","Encerramento dos relatórios"
"[C] [JEJOOM] [CBO]","ARTE DANI","[CAMPANHA AQUISIÇÃO]",http://denavita.com.br/pages/jejoom-denavita,Imagem,inactive,ad,1.18644068,210,0,,7.16,4,2,1.79,2.38095238,34.0952381,,,3,0,,,,,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD - MORGANA","[CAMPANHA AQUISIÇÃO]",http://www.denavita.com.br/pages/jejoom-denavita,Vídeo,inactive,ad,1.08900524,208,0.25480769,,7.23,5,5,1.446,3.84615385,34.75961538,,,1,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS  - EVELYN VM","[TESTE PB FECHADO]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,inactive,ad,1.05641026,206,0.19417476,,4.82,,,,0,23.39805825,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - LARISSA 2","LP - ATUAL",https://www.denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1,198,0.14646465,,3.73,2,1,1.865,1.51515152,18.83838384,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - 5","[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,not_delivering,ad,1.06321839,185,0.24324324,,1.61011139,3,2,0.5367038,2.16216216,8.7033048,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",ADS6,"Influ Sabrina - Vm [Teste até 13-03]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.13924051,180,0.20555556,,15.49,1,1,15.49,1.11111111,86.05555556,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - EVELYN",EVELIN,http://lm1.denavita.com.br/,Vídeo,active,ad,1.1125,178,0.08426966,,3.45570328,1,3,3.45570328,0.56179775,19.41406338,"Compras no site",3.45570328,1,1,1,64.20690145,"Valor de conversão da compra no site",221.88,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - 7","[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,not_delivering,ad,1.05487805,173,0.1849711,,1.82,,,,0.57803468,10.52023121,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","29/12 — Cópia","Influ Larissa Lemos - Lm",http://www.denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.12666667,169,0.19526627,,2.51,,,,0,14.85207101,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 2 — Cópia","Influ Isadora N. - Lm",http://www.denavita.com.br/pages/laranja-moro,Imagem,archived,ad,1.05095541,165,0,,5.51,1,1,5.51,1.21212121,33.39393939,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",ADS9,"Influ Sabrina - Vm [Teste até 13-03]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.0443038,165,0.37575758,,9.48,2,1,4.74,2.42424242,57.45454545,,,,0,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]",AD1,"[VINAGRE] [RMKT]",https://track.denavita.com.br/5myasrs6l8/,Imagem,inactive,ad,1.32258065,164,0,,7.8508234,,,,1.2195122,47.87087442,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 1","Influ Evelyn - Vm",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,not_delivering,ad,1.10204082,162,0.32098765,,4.89,1,1,4.89,1.2345679,30.18518519,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS2- 18-02","Arte Organica - Digestino",https://www.denavita.com.br/pages/digestino,Imagem,inactive,ad,1.01898734,161,0,,5.11,1,1,5.11,1.24223602,31.73913043,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS -  ANA ELISA 1","LP - ATUAL",https://www.denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1,156,0.10897436,,2.16,,,,0.64102564,13.84615385,,,,,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","ADS 1 - MARITZA","[VINAGRE] [RMKT]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,inactive,ad,1.06944444,154,0.43506494,,8.47,11,9,0.77,7.79220779,55,,,1,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",ADS3,"Influ Morgana - Jejoom",https://jejoom.denavita.com.br/,Vídeo,inactive,ad,1.02857143,144,0.22916667,,6.15,4,4,1.5375,4.16666667,42.70833333,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS3 - 18-02 — Cópia","Carrossel - Lm",https://jejoom.denavita.com.br/,Imagem,inactive,ad,1.04347826,144,0,,3.69,1,1,3.69,0.69444444,25.625,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 3","Varias Influs - VM",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,inactive,ad,1.05223881,141,0.34042553,,4.16,1,1,4.16,1.41843972,29.5035461,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - ANA ELISA MOFU — Cópia","[TESTE PB FECHADO ANA ELISA]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Ana+Elisa+Fitfoodmenu+-+performance&utm_content=Laranja+Moro,Vídeo,active,ad,1.11016949,131,0.18320611,,4.86408117,2,2,2.43204058,2.29007634,37.13039058,,,,0,,,,,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD - INGRID 3","[CAMPANHA AQUISIÇÃO]",http://denavita.com.br/pages/jejoom-denavita?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Vídeo,inactive,ad,1.18018018,131,0.3129771,,6.62,1,1,6.62,1.52671756,50.53435115,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","CARROSSEL 2 - 18-02","Carrossel - Lm",https://lm1.denavita.com.br/,Imagem,not_delivering,ad,1.14414414,127,0,,3.39,1,1,3.39,0.78740157,26.69291339,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","[2] 29/12 — Cópia","LP - 2",https://lm2.denavita.com.br/,Vídeo,archived,ad,1,127,0.11023622,,1.64,,,,0,12.91338583,,,,,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - RMKT","[COENZIMA] [RMKT]",https://www.denavita.com.br/products/coenzima-q10-omega-3-e-selenio-30-caps?_pos=1&_sid=ab86d182c&_ss=r,Imagem,inactive,ad,1.01694915,120,0,,3.59,1,1,3.59,0.83333333,29.91666667,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - JADE MOFU 3 LP LM1","[TESTE PB FECHADO]",https://www.denavita.com.br/pages/lm1?utm_source=Influenciador&utm_campaign=Jade+Seba+-+Performance&utm_content=Laranja+Moro,Vídeo,inactive,ad,1.21875,117,0.23076923,,3.32,5,3,0.664,11.11111111,28.37606838,,,2,0,,,,,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","ARTE DANI 2","[CAMPANHA AQUISIÇÃO]",http://denavita.com.br/pages/jejoom-denavita,Imagem,inactive,ad,1.0952381,115,0,,3.51,1,,3.51,0.86956522,30.52173913,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD3 -","[HIBRIDO] [ESTATICO ORG.] [BID 60]",https://track.denavita.com.br/0ksqdzlnmv/,Vídeo,inactive,ad,1.06730769,111,0.11711712,,0.92,,,,0,8.28828829,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","Video 1 Larissa Lemos - 13-10-2025","Influ Larissa Lemos - Lm",http://www.denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.05769231,110,0.23636364,,3.12,2,2,1.56,2.72727273,28.36363636,"Compras no site",3.12,,0.5,1,66.83653846,"Valor de conversão da compra no site",208.53,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD - INGRID 2","[CAMPANHA AQUISIÇÃO]",http://denavita.com.br/pages/jejoom-denavita?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Vídeo,inactive,ad,1.14285714,104,0.24038462,,2.72,,,,0,26.15384615,,,,,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - BOFU RMKT2 17-05","[INOSITOL] [RMKT]",https://www.denavita.com.br/products/magnesio-inositol?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,not_delivering,ad,1.2,102,0,,4.38,1,1,4.38,0.98039216,42.94117647,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - MOFU ate 14-05","[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,not_delivering,ad,1.11494253,97,0.19587629,,0.9200051,1,1,0.9200051,1.03092784,9.48458863,,,,0,,,,,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD - LARI 2","[CAMPANHA AQUISIÇÃO]",http://www.denavita.com.br/pages/jejoom-denavita,Vídeo,inactive,ad,1.25333333,94,0.12765957,,0.58,,,,0,6.17021277,,,,,,,,,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - BOFU — Cópia","TONS TESTE",https://denavita.com.br/pages/tons-clareador-de-pele,Imagem,inactive,ad,1.02197802,93,0,,2.92,1,1,2.92,2.15053763,31.39784946,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 4 - SABRINA","Influ Sabrina - Tons",https://denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1,93,0.27956989,,5.05,,,,1.07526882,54.30107527,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD2,"Influ Ingrid - Vm",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.01111111,91,0.24175824,,2.81,3,2,0.93666667,3.2967033,30.87912088,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS3 - VM","Arte Organica - VM",https://www.denavita.com.br/pages/vinagre-maca-gomas,Imagem,not_delivering,ad,1.01123596,90,0,,1.98,,,,0,22,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS DANI 3","Conj. - Q10",http://www.denavita.com.br/pages/coenzimaq10,Imagem,inactive,ad,1.16883117,90,0,,1.35,2,1,0.675,2.22222222,15,,,,0,,,,,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","ADS - LARI 2 24-12","[CAMPANHA AQUISIÇÃO]",http://denavita.com.br/pages/jejoom-denavita,Vídeo,inactive,ad,1.09090909,84,0.10714286,,2.35,,,,1.19047619,27.97619048,,,,,,,,,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - MOFU 8","TONS TESTE",https://www.denavita.com.br/pages/tons-clareador-de-pele,Vídeo,not_delivering,ad,1.07692308,84,0.23809524,,2.67,4,3,0.6675,7.14285714,31.78571429,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS -  ANA ELISA 1","LP - 1",https://lm1.denavita.com.br/,Vídeo,archived,ad,1.02469136,83,0.1686747,,1.41,1,,1.41,2.40963855,16.98795181,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","[2] 29/12 — Cópia","LP - 1",https://lm1.denavita.com.br/,Vídeo,archived,ad,1,80,0.2375,,1.32,,,,0,16.5,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS - INFLU ANA ELISA 2","[BM] [ANA ELISA]",https://www.denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1.11267606,79,0.20253165,,1.37,,,,2.53164557,17.34177215,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - ISA MOFU LP DANI","[AQUISIÇÃO]  [ADV. +]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Jade+Seba+-+Performance&utm_content=Laranja+Moro,Vídeo,inactive,ad,1.04054054,77,0.38961039,,1.47018522,1,1,1.47018522,1.2987013,19.09331458,,,,0,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - BOFU RMKT2 17-05","[TRIO MAG] [RMKT]",https://www.denavita.com.br/products/trio-magnesio?pb=0?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,not_delivering,ad,1.24074074,67,0,,1.56,2,2,0.78,2.98507463,23.28358209,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD3,"Influ Ingrid - Vm",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.01538462,66,0.27272727,,2.11,1,1,2.11,1.51515152,31.96969697,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - EVELYN","[TESTE PB FECHADO]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Evelyn+Regly+-+performance&utm_content=Laranja+Moro,Vídeo,inactive,ad,1.015625,65,0.06153846,,1.37,1,1,1.37,4.61538462,21.07692308,,,1,0,,,,,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - MOFU 6","TONS TESTE",https://www.denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1.06779661,63,0.23809524,,1.96,2,2,0.98,3.17460317,31.11111111,,,,0,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - RMK 2",Nac,https://www.denavita.com.br/products/nac-polivitaminico?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,not_delivering,ad,1.06896552,62,0,,2.22,1,,2.22,3.22580645,35.80645161,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","[2] 29/12 — Cópia","LP - ATUAL",https://www.denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1,60,0.11666667,,0.62,,,,0,10.33333333,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - EVELYN VM","[TESTE PB FECHADO]",https://www.denavita.com.br/products/kit-vida-fit,Vídeo,inactive,ad,1.03448276,60,0.38333333,,1.54,1,,1.54,6.66666667,25.66666667,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - ANA ELISA 2","LP - ATUAL",https://www.denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1,58,0.06896552,,0.73,,,,0,12.5862069,,,,,,,,,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - TOFU 1","TONS TESTE",https://www.denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1.17021277,55,0.29090909,,4.01,1,,4.01,3.63636364,72.90909091,,,,0,,,,,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","ARTE 2","[CAMPANHA AQUISIÇÃO]",http://denavita.com.br/pages/jejoom-denavita,Imagem,inactive,ad,1.17021277,55,0,,0.99,,,,0,18,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",ADS10,"Influ Sabrina - Vm [Teste até 13-03]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.06818182,47,0.25531915,,3.85,1,,3.85,4.25531915,81.91489362,,,,0,,,,,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","ARTE 2 MES CLIENTE","[CAMPANHA AQUISIÇÃO]",http://denavita.com.br/pages/jejoom-denavita,Imagem,inactive,ad,1.02222222,46,0,,0.99,,,,2.17391304,21.52173913,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 1","Influ Evelyn BM - Vm",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1,44,0.13636364,,0.59,1,,0.59,2.27272727,13.40909091,,,,0,,,,,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - TOFU 5","TONS TESTE",https://www.denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1.16216216,43,0.25581395,,1.02,1,1,1.02,4.65116279,23.72093023,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS3- Q10 — Cópia","Carrossel - Lm",http://www.denavita.com.br/pages/coenzimaq10,Imagem,inactive,ad,1.02439024,42,0,,0.94,,,,0,22.38095238,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS - INFLU ANA ELISA 3","[BM] [ANA ELISA]",https://www.denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1,41,0.12195122,,0.47,,,,0,11.46341463,,,,,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]",AD4,"[VINAGRE] [RMKT]",https://www.denavita.com.br/pages/conheca-novo-produto,Imagem,inactive,ad,1.02702703,38,0,,0.62,2,1,0.31,5.26315789,16.31578947,,,2,0,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","ADS DANI","[COENZIMA] [RMKT]",https://www.denavita.com.br/products/coenzima-q10-omega-3-e-selenio-30-caps?_pos=1&_sid=ab86d182c&_ss=r,Imagem,inactive,ad,1,37,0,,0.78,,,,0,21.08108108,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 2","Influ Leka - LM TESTE TRAVA DE CPA",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.05882353,36,0.22222222,,0.75,,,,0,20.83333333,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD -  EVELYN",EVELIN,http://lm1.denavita.com.br/,Vídeo,inactive,ad,1.16129032,36,0.16666667,,0.45,1,1,0.45,8.33333333,12.5,,,1,0,,,,,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - RMKT — Cópia — Cópia","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/products/laranja-moro-cafe-verde-e-cromo-30-caps?utm_source=Influenciador&utm_campaign=Dani+Winits+-+performance&utm_content=laranja+moro,Imagem,inactive,ad,1,34,0,,0.99,,,,0,29.11764706,,,,,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - RMK",Nac,https://www.denavita.com.br/products/nac-polivitaminico?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,not_delivering,ad,1,32,0,,0.82,,,,3.125,25.625,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - INFLU ANA ELISA 3","[EXCLUSÃO BASE] [ADV. +]",https://www.denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1.06666667,32,0.34375,,1.97,,,,0,61.5625,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - JADE TOFU 19-05 BM JADE + DENA — Cópia — Cópia","[TESTE PB FECHADO JADE]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Jade+Seba+-+Performance&utm_content=Laranja+Moro,Vídeo,active,ad,1.03225806,32,0.15625,,0.42363527,,,,0,13.23860205,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - EVELYN VM",EVELIN,https://www.denavita.com.br/products/kit-vida-fit,Vídeo,inactive,ad,1,31,0.25806452,,0.44,1,1,0.44,3.22580645,14.19354839,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","Criativo Versão 2 - Sabrina 29/12","Influ Sabrina - LM TESTE TRAVA DE CPA",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1,31,0.06451613,,0.57000297,1,1,0.57000297,6.4516129,18.38719267,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 3 - NOVO VM","Evelyn Regly BM - LM",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,not_delivering,ad,1.16,29,0.4137931,,0.93,2,2,0.465,6.89655172,32.06896552,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 2","Conj. - Q10",http://www.denavita.com.br/pages/coenzimaq10,Imagem,inactive,ad,1.03846154,27,0,,0.48,1,,0.48,3.7037037,17.77777778,,,,0,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - RMKT","[VINAGRE] [RMKT]",https://www.denavita.com.br/products/vinagre-maca-gomas?utm_source=Influenciador&utm_campaign=Dani+Winits+-+performance&utm_content=laranja+moro,Imagem,inactive,ad,1.0952381,23,0,,0.63,1,1,0.63,4.34782609,27.39130435,,,3,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS3- 18-02","Arte Organica - Digestino",https://www.denavita.com.br/pages/digestino,Imagem,inactive,ad,1,22,0,,2.18,,,,0,99.09090909,,,,,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - RMK 3",Nac,https://www.denavita.com.br/products/nac-polivitaminico?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,not_delivering,ad,1,21,0,,0.64,1,1,0.64,4.76190476,30.47619048,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - INFLU ANA ELISA","[EXCLUSÃO BASE] [ADV. +]",https://www.denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1.05263158,20,0.5,,1.98,,,,0,99,,,,,,,,,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - MOFU 5","TONS TESTE",https://www.denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1,19,0.36842105,,0.76,1,,0.76,10.52631579,40,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - RAIZA 5","[AQUISIÇÃO]  [ADV. +]",https://www.denavita.com.br/pages/lm1,Vídeo,inactive,ad,1,18,0.16666667,,0.16,,,,0,8.88888889,,,,,,,,,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - MOFU 7","TONS TESTE",https://www.denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1,15,0.2,,0.56,,,,13.33333333,37.33333333,,,,,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]",AD1,"[VINAGRE] [RMKT]",https://www.denavita.com.br/pages/conheca-novo-produto,Imagem,inactive,ad,1,14,0,,0.60006294,1,1,0.60006294,7.14285714,42.86163824,,,,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - EVELYN",EVELIN,http://lm1.denavita.com.br/,Imagem,inactive,ad,1,14,0,,0.82,,,,0,58.57142857,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - INFLU ANA ELISA 2","[EXCLUSÃO BASE] [ADV. +]",https://www.denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1,13,0.46153846,,0.76,,,,7.69230769,58.46153846,,,,,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - RMKT","[COENZIMA] [RMKT]",https://www.denavita.com.br/products/coenzima-q10-omega-3-e-selenio-30-caps?_pos=1&_sid=ab86d182c&_ss=r,Imagem,inactive,ad,1,11,0,,0.23,,,,0,20.90909091,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","Criativo Versão 3 - Sabrina 29/12","Influ Sabrina - LM TESTE TRAVA DE CPA",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1,11,0.09090909,,0.12,,,,0,10.90909091,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - tofu  teste ate 09-05","[AQUISIÇÃO]  [ADV. +]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,inactive,ad,1,10,0.2,,0.14,,,,0,14,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","CRIATIVO 2 RMKT — Cópia","LP - 1",https://lm1.denavita.com.br/,Imagem,archived,ad,1,7,0,,0.15,,,,0,21.42857143,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - TOFU","Influ Sabrina - LM TESTE TRAVA DE CPA",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1,6,0,,0.01,,,,0,1.66666667,,,,,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - RMKT 4","[COENZIMA] [RMKT]",https://www.denavita.com.br/products/coenzima-q10-omega-3-e-selenio-30-caps?_pos=1&_sid=ab86d182c&_ss=r,Imagem,not_delivering,ad,1,5,0,,0.35,,,,0,70,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","CRIATIVO 2 RMKT — Cópia","LP - 2",https://lm2.denavita.com.br/,Imagem,archived,ad,1,4,0,,0,,,,0,0,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","Criativo 2 - Versão 2 Reduzida","Influ Djeeny Kock",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1,4,0,,0.06,,,,0,15,,,,,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 3 - NOVO VM","Evelyn Regly BM - LM",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,not_delivering,ad,1,4,0,,0.04,,,,0,10,,,,,,,,,2026-01-01,2026-05-25
