"Nome do conjunto de anúncios","Nome da campanha","Nome do anúncio","Segmentos de público","Veiculação do anúncio",Alcance,Impressões,Frequência,"Tipo de resultado",Resultados,"Custo por resultado","Valor usado (BRL)",Início,Término,"CPM (custo por 1.000 impressões)","Cliques no link","CPC (custo por clique no link)","CTR (taxa de cliques no link)","Início dos relatórios","Encerramento dos relatórios"
"Influ Evelyn BM -VM","[C] [LM - TESTE] [ABO]","ADS 4 — Cópia",engaged,inactive,5589,8038,1.43818214,,,,89.62765806,2026-02-04,Contínuo,11.15049242,116,0.77265222,1.44314506,2026-01-01,2026-05-25
"Conj - Vm","[C] [LM - TESTE] [ABO]","AD - LIS — Cópia",existing,inactive,1266,1661,1.31200632,,,,89.43,2026-01-30,Contínuo,53.8410596,20,4.4715,1.20409392,2026-01-01,2026-05-25
"[DIGESTINO] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","ADS1 - 18-02",existing,not_delivering,4655,7067,1.51815252,"Compras no site",2,44.56891616,89.13783232,2026-05-10,Contínuo,12.61324923,94,0.94827481,1.33012594,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - JADE TOFU — Cópia — Cópia",engaged,inactive,2681,3120,1.16374487,"Compras no site",1,88.92122784,88.92122784,2026-01-23,Contínuo,28.50039354,26,3.42004722,0.83333333,2026-01-01,2026-05-25
"[TOFU] [TIK + ORG ] [ABERTO]","[C] [LM - TESTE] [ABO]","AD - MOFU ate 14-05 — Cópia",engaged,inactive,2096,2454,1.17080153,"Compras no site",1,88.89353329,88.89353329,2026-02-11,Contínuo,36.2239337,68,1.30725784,2.77098615,2026-01-01,2026-05-25
"[EXCLUSÃO BASE] [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - JADE TOFU 19-05 BM JADE + DENA",prospecting,active,7717,8818,1.14267202,,,,88.85173443,2026-03-17,Contínuo,10.07617764,27,3.29080498,0.30619188,2026-01-01,2026-05-25
"Influ Sabrina - Tons","[C] [LM - TESTE] [ABO]","ADS 2- SABRINA",prospecting,inactive,2193,2717,1.23894209,,,,88.75,2026-02-09,Contínuo,32.66470372,30,2.95833333,1.104159,2026-01-01,2026-05-25
"[EXCLUSÃO BASE] [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - BOFU 2",existing,inactive,4733,5828,1.23135432,,,,88.30878639,2026-03-17,Contínuo,15.15250281,27,3.27069579,0.46328071,2026-01-01,2026-05-25
"[TESTE PB FECHADO ANA ELISA]","[C] [LM - TESTE] [ABO]","AD - RMK  EVELYN 18-05 PERFIL DENA — Cópia — Cópia",existing,active,3138,3786,1.20650096,"Compras no site",4,22.06716884,88.26867536,2026-05-23,Contínuo,23.31449428,24,3.67786147,0.63391442,2026-01-01,2026-05-25
"TONS TESTE","[C] [TONS] [PB DR]","AD - TOFU 2",prospecting,not_delivering,1621,1848,1.14003701,"Compras no site",1,88.23673938,88.23673938,2026-04-06,Contínuo,47.74715334,46,1.91818999,2.48917749,2026-01-01,2026-05-25
"LP NOVA","[C] [TONS] [PB DR]",tons_dr-ursinho_video-reels_10-07-2025_mais-qual-usar,existing,inactive,1770,2439,1.3779661,"Compras no site",3,29.39333333,88.18,2026-02-09,Contínuo,36.15416154,179,0.4926257,7.33907339,2026-01-01,2026-05-25
"[TESTE PB FECHADO JADE]","[C] [LM - TESTE] [ABO]","AD - RMK  EVELYN 18-05 PERFIL DENA — Cópia — Cópia",prospecting,active,5419,6540,1.20686474,,,,88.09112036,2026-05-23,Contínuo,13.46959027,32,2.75284751,0.48929664,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - PAM MOFU",existing,not_delivering,1497,1773,1.18436874,,,,87.89,2025-10-13,Contínuo,49.571348,14,6.27785714,0.78962211,2026-01-01,2026-05-25
"[RMKT PB FECHADO]","[C] [LM - RMKT] [ADV. ABO]","AD - LUCIANA MOFU — Cópia",existing,not_delivering,1655,2021,1.22114804,"Compras no site",1,87.59,87.59,2026-05-23,Contínuo,43.33993073,52,1.68442308,2.57298367,2026-01-01,2026-05-25
"Influ Adeli - Lm","[C] [LM - TESTE] [ABO]",AD2,prospecting,inactive,4848,6114,1.26113861,"Compras no site",1,87.34,87.34,2026-03-10,Contínuo,14.28524697,23,3.7973913,0.3761858,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD -  TOFU",engaged,inactive,3402,5593,1.64403292,,,,87.1386551,2025-10-13,Contínuo,15.57994906,51,1.70860108,0.9118541,2026-01-01,2026-05-25
"Evelyn Regly BM - LM","[C] [LM - TESTE] [ABO]","ADS 4",existing,inactive,3063,6375,2.08129285,"Compras no site",1,86.76,86.76,2026-02-04,Contínuo,13.60941176,38,2.28315789,0.59607843,2026-01-01,2026-05-25
"Nutri - Tons [Teste até 13-03]","[C] [LM - TESTE] [ABO]",AD2,existing,inactive,1277,1728,1.3531715,"Compras no site",1,86.7,86.7,2026-03-09,Contínuo,50.17361111,35,2.47714286,2.02546296,2026-01-01,2026-05-25
"[BM JADE]","[C] [LM - TESTE] [ABO]","AD - JADE JEJOOM TOFU",engaged,inactive,3975,8146,2.04930818,"Compras no site",3,28.84300787,86.52902362,2026-04-17,Contínuo,10.6222715,79,1.0953041,0.96980113,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD - TOFU DRIELLY 17-05",engaged,active,1796,2652,1.4766147,"Compras no site",3,28.74,86.22,2025-06-20,Contínuo,32.51131222,58,1.48655172,2.18702866,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [LM - PRINCIPAL] [PLANO B] 1 TESTE","ADS - LARISSA — Cópia",prospecting,inactive,6415,6605,1.02961808,"Compras no site",1,85.78,85.78,2025-12-10,Contínuo,12.98713096,30,2.85933333,0.45420136,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD - MOFU MARCELA 17-05",prospecting,inactive,4090,5408,1.32224939,"Compras no site",1,85.74,85.74,2026-01-20,Contínuo,15.85428994,36,2.38166667,0.66568047,2026-01-01,2026-05-25
"[TESTE PB FECHADO JADE]","[C] [LM - TESTE] [ABO]","AD - JADE MOFU 3 — Cópia",existing,active,3276,4491,1.37087912,"Compras no site",2,42.84937018,85.69874037,2026-05-23,Contínuo,19.08232919,56,1.53033465,1.24693832,2026-01-01,2026-05-25
"teste aquisição ate dia 15  - Lm","[C] [LM - TESTE] [ABO]","ADS. VIDEO INFLU — Cópia",existing,inactive,2369,3192,1.34740397,"Compras no site",1,85.52964186,85.52964186,2026-02-04,Contínuo,26.79500058,55,1.5550844,1.72305764,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","ADS - 2025",existing,archived,1794,2117,1.18004459,"Compras no site",3,28.48666667,85.46,2025-06-20,Contínuo,40.36844591,31,2.75677419,1.46433632,2026-01-01,2026-05-25
"[BOFU] [ADV+ ABERTO] [ESTATICO]","[C] [LM - TESTE] [ABO]",AD1,prospecting,inactive,8061,11010,1.3658355,"Compras no site",3,28.45176427,85.35529282,2026-02-25,Contínuo,7.75252433,45,1.89678428,0.40871935,2026-01-01,2026-05-25
"[DAI - DUDA - ANA]","[C] [LM - TESTE] [ABO]","AD 2 DUDA",engaged,active,2159,3056,1.41547013,,,,85.10356584,2026-05-21,Contínuo,27.84802547,64,1.32974322,2.09424084,2026-01-01,2026-05-25
"Influ Vitoria - Vm","[C] [LM - TESTE] [ABO]",AD2,prospecting,not_delivering,3289,3781,1.14958954,,,,85.06356362,2026-03-12,Contínuo,22.4976365,17,5.00373904,0.4496165,2026-01-01,2026-05-25
"[RMKT PB FECHADO]","[C] [LM - RMKT] [ADV. ABO]","AD - LUCIANA TOFU — Cópia",prospecting,not_delivering,2667,2916,1.09336333,,,,84.99,2026-05-23,Contínuo,29.14609053,33,2.57545455,1.13168724,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [LM - PRINCIPAL] [PLANO B] 1 TESTE","ADS - DUDA",engaged,inactive,4469,8610,1.9266055,"Compras no site",2,42.44,84.88,2025-12-10,Contínuo,9.8583043,121,0.7014876,1.40534262,2026-01-01,2026-05-25
"Influ Lari - Jejoom","[C] [LM - TESTE] [ABO]","ADS - LARI 3",prospecting,not_delivering,2175,2544,1.16965517,"Compras no site",1,84.80652659,84.80652659,2026-02-12,Contínuo,33.33589882,12,7.06721055,0.47169811,2026-01-01,2026-05-25
"[EXCLUSÃO BASE] [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - ISA MOFU",engaged,inactive,2418,3282,1.3573201,"Compras no site",2,42.38832039,84.77664078,2026-03-17,Contínuo,25.83078634,51,1.66228707,1.55393053,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] - TESTE MAX. VALOR ATÉ 11-03","ADS - ASIATICA",engaged,not_delivering,2071,2546,1.2293578,,,,84.67487885,2026-03-04,Contínuo,33.25800426,63,1.3440457,2.47446976,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD4 — Cópia",prospecting,inactive,3173,4385,1.3819729,"Compras no site",1,84.52713545,84.52713545,2025-06-20,Contínuo,19.2764277,37,2.28451717,0.84378563,2026-01-01,2026-05-25
"[TESTE PB FECHADO ANA ELISA]","[C] [LM - TESTE] [ABO]","AD - MOFU ANA ELISA — Cópia",prospecting,active,3061,3586,1.17151258,"Compras no site",1,84.51094377,84.51094377,2026-05-23,Contínuo,23.56691126,30,2.81703146,0.83658673,2026-01-01,2026-05-25
"[TOFU] [TIK]","[C] [LM - TESTE] [ABO]","AD - 5 — Cópia",existing,active,2144,2976,1.3880597,"Compras no site",1,84.22444809,84.22444809,2026-05-23,Contínuo,28.30122584,210,0.4010688,7.05645161,2026-01-01,2026-05-25
"LP NOVA","[C] [TONS] [PB DR]","tons2_rmkt_20-10-2025-pagdenavita — Cópia",prospecting,inactive,2261,3229,1.42812915,,,,84.16,2026-02-09,Contínuo,26.06379684,29,2.90206897,0.89811087,2026-01-01,2026-05-25
"Influ Leka - LM TESTE TRAVA DE CPA","[C] [LM - TESTE] [ABO]","ADS 4",engaged,archived,4469,5315,1.18930409,,,,84.01,2026-01-14,Contínuo,15.80620884,56,1.50017857,1.05362183,2026-01-01,2026-05-25
"[ADV ABER.]","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE","[ADS] - [RMKT] [25-02]",existing,inactive,2967,4691,1.58105831,"Compras no site",1,83.81,83.81,2026-02-25,Contínuo,17.86612663,35,2.39457143,0.74610957,2026-01-01,2026-05-25
"[EXCLUSÃO BASE] [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - BOFU 3",existing,inactive,4664,5468,1.17238422,"Compras no site",2,41.87892819,83.75785638,2026-03-17,Contínuo,15.31782304,22,3.80717529,0.40234089,2026-01-01,2026-05-25
"Influ Raiza 2","[C] [LM - TESTE] [ABO]","ADS 1",engaged,not_delivering,2619,3515,1.34211531,"Compras no site",2,41.765,83.53,2026-01-29,Contínuo,23.76386913,33,2.53121212,0.93883357,2026-01-01,2026-05-25
"[PUBLICO ABERTO] — Cópia","[C] [LM - PRINCIPAL] [PLANO B] 1 TESTE","Rmkt Dani 2 — Cópia",prospecting,archived,7500,7500,1,,,,83.5,2026-01-08,Contínuo,11.13333333,18,4.63888889,0.24,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","laranja-moro_mi-ruback_02-07-2025_junto-com-cafe — Cópia — Cópia",existing,inactive,1799,2436,1.3540856,"Compras no site",1,83.36,83.36,2025-10-13,Contínuo,34.22003284,88,0.94727273,3.61247947,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [TONS] [PB ABERTO] [TESTE BID CAP]","AD - TOFU 2",engaged,not_delivering,2573,3387,1.31636222,"Compras no site",2,41.67,83.34,2026-03-16,Contínuo,24.60584588,118,0.70627119,3.48390906,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - ALESSANDRA — Cópia",engaged,active,2431,3284,1.35088441,"Compras no site",2,41.64107035,83.28214071,2026-01-23,Contínuo,25.35996976,37,2.25086867,1.12667479,2026-01-01,2026-05-25
"[EXCLUSÃO BASE] [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - ANA MOFU",existing,inactive,3770,6139,1.62838196,"Compras no site",2,41.5369502,83.07390041,2026-03-17,Contínuo,13.53215514,46,1.80595436,0.7493077,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] - TESTE MAX. VALOR ATÉ 11-03","tons4_rmkt_20-10-2025 — Cópia",prospecting,inactive,2124,2537,1.19444444,,,,82.82,2026-03-04,Contínuo,32.64485613,18,4.60111111,0.70949941,2026-01-01,2026-05-25
"teste publico novo - bid","[C] [LM - TESTE] [ABO]","ADS 1",prospecting,not_delivering,3424,4310,1.25876168,"Compras no site",1,82.77290499,82.77290499,2026-02-19,Contínuo,19.20485035,29,2.8542381,0.67285383,2026-01-01,2026-05-25
"[RMKT PB FECHADO]","[C] [LM - RMKT] [ADV. ABO]","AD - LUCIANA MOFU — Cópia",engaged,not_delivering,1811,2286,1.26228603,,,,82.67,2026-05-23,Contínuo,36.16360455,38,2.17552632,1.66229221,2026-01-01,2026-05-25
adv-aqui-rmtk_coezima-q10_engajado-existente_5-existentes_max-conv_26-05-2025,"[C] [COQ.10][PRINCIPAL]","ADS - KAMILI 29/12",engaged,inactive,1582,3797,2.40012642,"Compras no site",1,82.4467942,82.4467942,2025-01-20,Contínuo,21.71366716,452,0.18240441,11.90413484,2026-01-01,2026-05-25
"[TESTE PB FECHADO ANA ELISA]","[C] [LM - TESTE] [ABO]","AD - MOFU ANA ELISA — Cópia",existing,active,1479,2074,1.40229885,"Compras no site",1,82.36975632,82.36975632,2026-05-23,Contínuo,39.71540806,68,1.21131995,3.27868852,2026-01-01,2026-05-25
"[TOFU] - [EX. PURCHASE]","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE","ADS - ANA ELISA 3",engaged,inactive,2831,5254,1.85588131,,,,82.1,2026-03-25,Contínuo,15.62618957,44,1.86590909,0.83745718,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD2 — Cópia",engaged,inactive,2511,3887,1.54798885,"Compras no site",2,41.04909827,82.09819653,2025-06-20,Contínuo,21.1212237,41,2.00239504,1.05479804,2026-01-01,2026-05-25
"[TESTE PB FECHADO JADE]","[C] [LM - TESTE] [ABO]","AD - RMK  EVELYN 18-05 PERFIL DENA — Cópia — Cópia",existing,active,3466,4905,1.415176,"Compras no site",3,27.2860542,81.85816261,2026-05-23,Contínuo,16.68871817,31,2.64058589,0.63200815,2026-01-01,2026-05-25
"LP NOVA","[C] [TONS] [PB DR]","AD - DR URSINHO 18-05 — Cópia",engaged,not_delivering,3235,3596,1.11159196,"Compras no site",1,81.54,81.54,2026-02-09,Contínuo,22.67519466,76,1.07289474,2.1134594,2026-01-01,2026-05-25
"[BOFU] [ADV+ ABERTO] [ESTATICO]","[C] [LM - TESTE] [ABO]","ADS - MES CONSUMIDOR — Cópia",engaged,inactive,5289,8469,1.60124787,"Compras no site",1,81.3692336,81.3692336,2026-02-25,Contínuo,9.60789156,56,1.45302203,0.66123509,2026-01-01,2026-05-25
"Influ Lari - Jejoom","[C] [LM - TESTE] [ABO]","AD2 - LARI",existing,not_delivering,2366,3365,1.42223161,,,,80.93,2026-02-12,Contínuo,24.05052006,31,2.61064516,0.92124814,2026-01-01,2026-05-25
"[TOFU] [TIK]","[C] [LM - TESTE] [ABO]","AD - 5 — Cópia",prospecting,active,6303,7223,1.14596224,"Compras no site",1,80.78650976,80.78650976,2026-05-23,Contínuo,11.18461993,48,1.68305229,0.66454382,2026-01-01,2026-05-25
[RMK],"[C] [JEJOOM] [CBO]","AD - LARISSA TOFU",prospecting,inactive,1558,1709,1.09691913,,,,80.65,2026-04-17,Contínuo,47.19133996,31,2.6016129,1.81392627,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [TONS] [PB ABERTO] [TESTE BID CAP]","ADS 1 - 18-02 | Pausado ROAS baixo",engaged,archived,3566,5044,1.41446999,,,,80.59,2026-03-16,Contínuo,15.97739889,34,2.37029412,0.6740682,2026-01-01,2026-05-25
adv-aqui-rmtk_coezima-q10_engajado-existente_5-existentes_max-conv_26-05-2025,"[C] [COQ.10][PRINCIPAL]","AD2 - 07/01",engaged,inactive,1483,2575,1.73634525,,,,80.36,2025-01-20,Contínuo,31.20776699,30,2.67866667,1.16504854,2026-01-01,2026-05-25
"[PERFIL NOVO]","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE","ADS 5",engaged,inactive,2765,5946,2.15045208,"Compras no site",1,80.17,80.17,2026-03-25,Contínuo,13.48301379,50,1.6034,0.84090145,2026-01-01,2026-05-25
"Influ Sabrina 2 - Lm","[C] [LM - TESTE] [ABO]","ADS 1 - SABRINA",engaged,archived,2587,3810,1.47274836,,,,80.11,2026-02-05,Contínuo,21.02624672,53,1.51150943,1.39107612,2026-01-01,2026-05-25
"[Publico Quente] [TESTE]","[C] [DIGESTINO] [PRINCIPAL]","ADS - LIS",existing,not_delivering,1185,1797,1.5164557,,,,80.01,2025-12-24,Contínuo,44.52420701,166,0.48198795,9.23761825,2026-01-01,2026-05-25
"Evelyn Regly BM - LM","[C] [LM - TESTE] [ABO]","ADS 2 - NOVO VM",engaged,not_delivering,2800,5611,2.00392857,"Compras no site",3,26.66604094,79.99812281,2026-02-04,Contínuo,14.25737352,63,1.26981147,1.12279451,2026-01-01,2026-05-25
--,"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - NIVER 2",engaged,archived,750,1523,2.03066667,"Compras no site",2,39.72,79.44,2026-04-06,Contínuo,52.16021011,43,1.84744186,2.82337492,2026-01-01,2026-05-25
"Influ Vitoria - Lm","[C] [LM - TESTE] [ABO]",AD3,prospecting,inactive,5482,6767,1.2344035,"Compras no site",1,79.18,79.18,2026-03-12,Contínuo,11.70090143,32,2.474375,0.47288311,2026-01-01,2026-05-25
"[COLAGENO] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD - BOFU",engaged,not_delivering,2761,4933,1.7866715,,,,79.15903634,2026-05-10,Contínuo,16.04683485,190,0.41662651,3.8516116,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - MOFU ate 14-05",existing,inactive,2950,3854,1.30644068,,,,79.10489953,2026-03-12,Contínuo,20.52540206,46,1.71967173,1.19356513,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - MOFU teste ate 08-05 — Cópia — Cópia — Cópia",engaged,inactive,2497,2903,1.16259511,"Compras no site",1,79.09228201,79.09228201,2026-01-23,Contínuo,27.24501619,30,2.6364094,1.03341371,2026-01-01,2026-05-25
"Evelyn Regly - LM","[C] [LM - TESTE] [ABO]","ADS 1",engaged,not_delivering,2258,3939,1.74446413,"Compras no site",1,79.07,79.07,2026-02-01,Contínuo,20.07362275,70,1.12957143,1.77710079,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - EVELYN 2",engaged,inactive,2184,3652,1.67216117,"Compras no site",1,79,79,2026-01-23,Contínuo,21.63198248,60,1.31666667,1.64293538,2026-01-01,2026-05-25
"[BM] [ANA ELISA]","[C] [LM - TESTE] [ABO]","AD - MOFU ANA ELISA — Cópia",prospecting,inactive,4315,5469,1.26743917,"Compras no site",1,78.59,78.59,2025-10-01,Contínuo,14.37008594,29,2.71,0.53026147,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","ADS 2 - MOFU",prospecting,inactive,923,1139,1.2340195,,,,78.48,2026-01-20,Contínuo,68.90254609,30,2.616,2.63388938,2026-01-01,2026-05-25
"LP 2 - TONS","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","tons_dr-ursinho-melasma2-13-10-2025 — Cópia",prospecting,archived,1220,1428,1.1704918,"Compras no site",1,78.46,78.46,2026-02-06,Contínuo,54.94397759,12,6.53833333,0.84033613,2026-01-01,2026-05-25
adv-aqui-rmtk_coezima-q10_engajado-existente_5-existentes_max-conv_26-05-2025,"[C] [COQ.10][PRINCIPAL]","ADS - THAIS 29/12",existing,inactive,1318,2681,2.03414264,"Compras no site",1,78.42,78.42,2025-01-20,Contínuo,29.25027975,210,0.37342857,7.83289817,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - MOFU ANA ELISA — Cópia",existing,inactive,1061,1319,1.24316682,"Compras no site",2,39.18,78.36,2025-10-13,Contínuo,59.40864291,30,2.612,2.27445034,2026-01-01,2026-05-25
[RMK],"[C] [JEJOOM] [CBO]","AD - LARISSA TOFU",prospecting,inactive,2693,4592,1.70516153,"Compras no site",1,78.15374695,78.15374695,2026-04-17,Contínuo,17.0195442,56,1.39560262,1.2195122,2026-01-01,2026-05-25
"[TESTE PB FECHADO ANA ELISA]","[C] [LM - TESTE] [ABO]","AD - RMK  EVELYN 18-05 PERFIL DENA — Cópia — Cópia",prospecting,active,4438,5152,1.16088328,"Compras no site",1,78.10355054,78.10355054,2026-05-23,Contínuo,15.15985065,21,3.71921669,0.4076087,2026-01-01,2026-05-25
adv-aqui-rmkt_laranja-moro_engajado-existente_5-existente_max-conv_26-05-2025,"[C][LM - PRINCIPAL] [ADV. EXCLUSÃO DE CLIENTES]",laranja-moro_influ_sabrina-dutra_video-stories_26-05-2025_emagrece-muito,prospecting,not_delivering,3145,3874,1.2317965,"Compras no site",1,77.89,77.89,2024-09-17,Contínuo,20.10583376,80,0.973625,2.06504904,2026-01-01,2026-05-25
"LP NOVA","[C] [TONS] [PB DR]","ADS - MEIO 13-02-2026",engaged,not_delivering,2127,2249,1.05735778,,,,77.64,2026-02-09,Contínuo,34.52200978,48,1.6175,2.1342819,2026-01-01,2026-05-25
"[HIBRIDO] [ESTATICO ORG.] [BID 60]","[C] [LM - TESTE] [ABO]","AD - BOFU 2 — Cópia",existing,inactive,5574,7110,1.27556512,"Compras no site",4,19.385,77.54,2026-03-20,Contínuo,10.90576653,27,2.87185185,0.37974684,2026-01-01,2026-05-25
"Influ Leka - LM TESTE TRAVA DE CPA","[C] [LM - TESTE] [ABO]","ADS 1",existing,archived,2046,2548,1.24535679,"Compras no site",1,77.48393609,77.48393609,2026-01-14,Contínuo,30.40970804,38,2.03905095,1.49136578,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [LM - PRINCIPAL] [PLANO B] 1 TESTE","ADS5 - RAIZA",prospecting,inactive,7182,9933,1.38304094,,,,77.22,2025-12-10,Contínuo,7.77408638,34,2.27117647,0.34229337,2026-01-01,2026-05-25
"[PERFIL NOVO]","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE","ADS 3 - NOVO VM — Cópia",engaged,inactive,3941,8167,2.07231667,"Compras no site",1,77.20033425,77.20033425,2026-03-25,Contínuo,9.45271633,50,1.54400669,0.61221991,2026-01-01,2026-05-25
"Influ Lari - Jejoom","[C] [LM - TESTE] [ABO]","AD2 - LARI",prospecting,not_delivering,3329,4005,1.20306398,"Compras no site",1,77.07,77.07,2026-02-12,Contínuo,19.24344569,27,2.85444444,0.6741573,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]",AD5,prospecting,inactive,5290,6092,1.15160681,,,,77.05,2026-03-12,Contínuo,12.64773473,15,5.13666667,0.24622456,2026-01-01,2026-05-25
"Influ Sabrina - Tons","[C] [LM - TESTE] [ABO]","ADS 3- SABRINA",engaged,not_delivering,1394,1950,1.39885222,"Compras no site",1,77.05,77.05,2026-02-09,Contínuo,39.51282051,22,3.50227273,1.12820513,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [LM - PRINCIPAL] [PLANO B] 1 TESTE","AD - LUCIANA MOFU 2 — Cópia — Cópia",existing,not_delivering,2344,2874,1.22610922,"Compras no site",2,38.525,77.05,2025-12-10,Contínuo,26.80932498,34,2.26617647,1.18302018,2026-01-01,2026-05-25
"Influ Leka - LM TESTE TRAVA DE CPA","[C] [LM - TESTE] [ABO]","ADS 1",engaged,archived,2892,3679,1.27213001,"Compras no site",4,19.16597361,76.66389443,2026-01-14,Contínuo,20.83824258,41,1.86985108,1.11443327,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - MOFU ate 14-05",engaged,inactive,4775,5838,1.2226178,"Compras no site",2,38.26253294,76.52506587,2026-03-12,Contínuo,13.10809624,51,1.50049149,0.87358684,2026-01-01,2026-05-25
eng,"[C] [COQ.10][PRINCIPAL] - NOVA","ADS 1 - ORGANICO 2",prospecting,not_delivering,1154,1484,1.28596187,"Compras no site",1,76.52350652,76.52350652,2026-02-09,Contínuo,51.5657052,28,2.73298238,1.88679245,2026-01-01,2026-05-25
"Influ Raiza","[C] [LM - TESTE] [ABO]","ADS 1",existing,archived,1382,2702,1.95513748,"Compras no site",1,76.46601408,76.46601408,2025-10-22,Contínuo,28.29978315,29,2.63675911,1.07327905,2026-01-01,2026-05-25
"[BM JADE]","[C] [LM - TESTE] [ABO]","AD - RMK  EVELYN 18-05 PERFIL DENA — Cópia",engaged,inactive,3560,5638,1.58370787,"Compras no site",1,76.19680998,76.19680998,2026-04-17,Contínuo,13.5148652,38,2.00517921,0.67399787,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - RAIZA 5",prospecting,inactive,2441,2980,1.22081114,"Compras no site",1,76.19,76.19,2026-01-23,Contínuo,25.56711409,6,12.69833333,0.20134228,2026-01-01,2026-05-25
"Influ Jessica - Lm","[C] [LM - TESTE] [ABO]","ADS 1",engaged,not_delivering,2851,4083,1.43212908,"Compras no site",1,75.8267435,75.8267435,2026-02-27,Contínuo,18.57133076,52,1.45820661,1.27357335,2026-01-01,2026-05-25
